source_value,source_value_high,source_currency,source_last_update,effect_id,effect_name,item_name,bp_price_ref,bp_price_keys,bp_price_all,slot,summary,defindex,scrape_timestamp,usd_price,key_low,key_high,key_mid,item_type,key_price_ref,key_rate_source,bp_price_keys_equivalent,has_price,source_price_low,source_price_high,source_price_unit,source_price_provenance,market_id,collected_at,cleaning_version,price_status,source_updated_at,price_change_fraction,quality_flags,raw_row_number
125.0,125.0,keys,1684572034,107,Neutron Star,Brim-Full of Bullets,8069.375,125 keys,"8,069.38 ref",misc,Level 1-100 Hat,30173,2026-09-11T04:38:28+00:00,,125.0,125.0,125.0,cosmetic,64.555,backpack_tf_api,124.99999999999999,True,125.0,125.0,keys,api_original,tf2:unusual:30173:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2023-05-20T08:40:34+00:00,-1.1102230246251565e-16,,22509
15.0,16.0,keys,1593279528,107,Neutron Star,Broadband Bonnet,968.325,15–16 keys,968.33 ref,misc,Level 1-100 Hat,30029,2026-09-11T04:38:28+00:00,,15.0,16.0,15.5,cosmetic,64.555,backpack_tf_api,15.0,True,15.0,16.0,keys,api_original,tf2:unusual:30029:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-06-27T17:38:48+00:00,0.0,,22510
165.0,165.0,keys,1767173231,107,Neutron Star,Brotherhood of Arms,10651.575,165 keys,"10,651.58 ref",misc,Level 1-100 Hat,30066,2026-09-11T04:38:28+00:00,,165.0,165.0,165.0,cosmetic,64.555,backpack_tf_api,165.0,True,165.0,165.0,keys,api_original,tf2:unusual:30066:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-12-31T09:27:11+00:00,0.0,,22511
135.0,135.0,keys,1771656179,107,Neutron Star,Brown Bomber,8714.925,135 keys,"8,714.93 ref",misc,Level 1-100 Hat,671,2026-09-11T04:38:28+00:00,,135.0,135.0,135.0,cosmetic,64.555,backpack_tf_api,134.99999999999997,True,135.0,135.0,keys,api_original,tf2:unusual:671:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-02-21T06:42:59+00:00,0.0,,22512
26.0,33.0,keys,1480430487,107,Neutron Star,Bullet Buzz,1678.43,26–33 keys,"1,678.43 ref",misc,Level 1-100 Hair,30344,2026-09-11T04:38:28+00:00,,26.0,33.0,29.5,cosmetic,64.555,backpack_tf_api,26.0,True,26.0,33.0,keys,api_original,tf2:unusual:30344:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2016-11-29T14:41:27+00:00,0.0,,22513
40.0,40.0,keys,1488693293,107,Neutron Star,Bunsen Brave,2582.2,40 keys,"2,582.20 ref",misc,Level 1-100 Hat,30054,2026-09-11T04:38:28+00:00,,40.0,40.0,40.0,cosmetic,64.555,backpack_tf_api,39.99999999999999,True,40.0,40.0,keys,api_original,tf2:unusual:30054:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2017-03-05T05:54:53+00:00,0.0,,22514
27.0,27.0,keys,1604990531,107,Neutron Star,Caribbean Conqueror,1742.985,27 keys,"1,742.99 ref",misc,Level 1-100 Hat,30116,2026-09-11T04:38:28+00:00,,27.0,27.0,27.0,cosmetic,64.555,backpack_tf_api,26.999999999999996,True,27.0,27.0,keys,api_original,tf2:unusual:30116:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-11-10T06:42:11+00:00,-1.1102230246251565e-16,,22515
30.0,30.0,keys,1586286594,107,Neutron Star,Carouser's Capotain,1936.65,30 keys,"1,936.65 ref",misc,Level 1-100 Hat,259,2026-09-11T04:38:28+00:00,,30.0,30.0,30.0,cosmetic,64.555,backpack_tf_api,30.0,True,30.0,30.0,keys,api_original,tf2:unusual:259:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-04-07T19:09:54+00:00,0.0,,22516
300.0,300.0,keys,1643321318,107,Neutron Star,Charmer's Chapeau,19366.5,300 keys,"19,366.50 ref",misc,Level 1-100 Hat,397,2026-09-11T04:38:28+00:00,,300.0,300.0,300.0,cosmetic,64.555,backpack_tf_api,299.99999999999994,True,300.0,300.0,keys,api_original,tf2:unusual:397:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2022-01-27T22:08:38+00:00,0.0,,22517
550.0,550.0,keys,1782321309,107,Neutron Star,Class Crown,35505.25,550 keys,"35,505.25 ref",misc,Level 1-100 Hat,30808,2026-09-11T04:38:28+00:00,,550.0,550.0,550.0,cosmetic,64.555,backpack_tf_api,549.9999999999999,True,550.0,550.0,keys,api_original,tf2:unusual:30808:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-06-24T17:15:09+00:00,0.0,,22518
300.0,300.0,keys,1632233459,107,Neutron Star,Cold Killer,19366.5,300 keys,"19,366.50 ref",misc,Level 1-100 Hat,981,2026-09-11T04:38:28+00:00,,300.0,300.0,300.0,cosmetic,64.555,backpack_tf_api,299.99999999999994,True,300.0,300.0,keys,api_original,tf2:unusual:981:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2021-09-21T14:10:59+00:00,0.0,,22519
110.0,110.0,keys,1678007221,107,Neutron Star,Coldsnap Cap,7101.05,110 keys,"7,101.05 ref",misc,Level 1-100 Hat,30542,2026-09-11T04:38:28+00:00,,110.0,110.0,110.0,cosmetic,64.555,backpack_tf_api,109.99999999999999,True,110.0,110.0,keys,api_original,tf2:unusual:30542:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2023-03-05T09:07:01+00:00,-1.1102230246251565e-16,,22520
45.0,50.0,keys,1489637136,107,Neutron Star,Condor Cap,2904.975,45–50 keys,"2,904.98 ref",misc,Level 1-100 Hat,30553,2026-09-11T04:38:28+00:00,,45.0,50.0,47.5,cosmetic,64.555,backpack_tf_api,44.99999999999999,True,45.0,50.0,keys,api_original,tf2:unusual:30553:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2017-03-16T04:05:36+00:00,0.0,,22521
27.0,27.0,keys,1496860489,107,Neutron Star,Conquistador,1742.985,27 keys,"1,742.99 ref",misc,Level 1-100 Helmet,721,2026-09-11T04:38:28+00:00,,27.0,27.0,27.0,cosmetic,64.555,backpack_tf_api,26.999999999999996,True,27.0,27.0,keys,api_original,tf2:unusual:721:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2017-06-07T18:34:49+00:00,-1.1102230246251565e-16,,22522
40.0,40.0,keys,1633585490,107,Neutron Star,Copper's Hard Top,2582.2,40 keys,"2,582.20 ref",misc,Level 1-100 Helmet,478,2026-09-11T04:38:28+00:00,,40.0,40.0,40.0,cosmetic,64.555,backpack_tf_api,39.99999999999999,True,40.0,40.0,keys,api_original,tf2:unusual:478:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2021-10-07T05:44:50+00:00,0.0,,22523
145.0,145.0,keys,1787503907,107,Neutron Star,Cotton Head,9360.475,145 keys,"9,360.48 ref",misc,Level 1-100 Hat,30175,2026-09-11T04:38:28+00:00,,145.0,145.0,145.0,cosmetic,64.555,backpack_tf_api,145.0,True,145.0,145.0,keys,api_original,tf2:unusual:30175:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-08-23T16:51:47+00:00,0.0,,22524
33.0,33.0,keys,1643319216,107,Neutron Star,Counterfeit Billycock,2130.315,33 keys,"2,130.32 ref",misc,Level 10 Hat,602,2026-09-11T04:38:28+00:00,,33.0,33.0,33.0,cosmetic,64.555,backpack_tf_api,33.0,True,33.0,33.0,keys,api_original,tf2:unusual:602:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2022-01-27T21:33:36+00:00,0.0,,22525
31.0,39.0,keys,1750246541,107,Neutron Star,Cranial Carcharodon,2001.205,31–39 keys,"2,001.21 ref",misc,Level 1-100 Hat,30800,2026-09-11T04:38:28+00:00,,31.0,39.0,35.0,cosmetic,64.555,backpack_tf_api,30.999999999999996,True,31.0,39.0,keys,api_original,tf2:unusual:30800:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-06-18T11:35:41+00:00,-1.1102230246251565e-16,,22526
700.0,700.0,keys,1781057944,107,Neutron Star,Crone's Dome,45188.5,700 keys,"45,188.50 ref",misc,Level 1-100 Hat,920,2026-09-11T04:38:28+00:00,,700.0,700.0,700.0,cosmetic,64.555,backpack_tf_api,699.9999999999999,True,700.0,700.0,keys,api_original,tf2:unusual:920:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-06-10T02:19:04+00:00,0.0,,22527
15.0,17.0,keys,1595647577,107,Neutron Star,Cyborg Stunt Helmet,968.325,15–17 keys,968.33 ref,misc,Level 1-100 Helmet,30024,2026-09-11T04:38:28+00:00,,15.0,17.0,16.0,cosmetic,64.555,backpack_tf_api,15.0,True,15.0,17.0,keys,api_original,tf2:unusual:30024:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-07-25T03:26:17+00:00,0.0,,22528
165.0,165.0,keys,1731457078,107,Neutron Star,Dark Falkirk Helm,10651.575,165 keys,"10,651.58 ref",misc,Level 1-100 Helmet,30357,2026-09-11T04:38:28+00:00,,165.0,165.0,165.0,cosmetic,64.555,backpack_tf_api,165.0,True,165.0,165.0,keys,api_original,tf2:unusual:30357:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2024-11-13T00:17:58+00:00,0.0,,22529
180.0,180.0,keys,1654473154,107,Neutron Star,Das Gutenkutteharen,11619.9,180 keys,"11,619.90 ref",misc,Level 1-100 Hair,30127,2026-09-11T04:38:28+00:00,,180.0,180.0,180.0,cosmetic,64.555,backpack_tf_api,179.99999999999997,True,180.0,180.0,keys,api_original,tf2:unusual:30127:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2022-06-05T23:52:34+00:00,0.0,,22530
125.0,150.0,keys,1748746720,107,Neutron Star,Das Maddendoktor,8069.375,125–150 keys,"8,069.38 ref",misc,Level 1-100 Hair,30121,2026-09-11T04:38:28+00:00,,125.0,150.0,137.5,cosmetic,64.555,backpack_tf_api,124.99999999999999,True,125.0,150.0,keys,api_original,tf2:unusual:30121:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-06-01T02:58:40+00:00,-1.1102230246251565e-16,,22531
150.0,150.0,keys,1737589045,107,Neutron Star,Das Naggenvatcher,9683.25,150 keys,"9,683.25 ref",misc,Level 1-100 Hat,30109,2026-09-11T04:38:28+00:00,,150.0,150.0,150.0,cosmetic,64.555,backpack_tf_api,149.99999999999997,True,150.0,150.0,keys,api_original,tf2:unusual:30109:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-01-22T23:37:25+00:00,0.0,,22532
55.0,55.0,keys,1563578230,107,Neutron Star,Das Übersternmann,3550.525,55 keys,"3,550.53 ref",misc,Level 1-100 Hat,30097,2026-09-11T04:38:28+00:00,,55.0,55.0,55.0,cosmetic,64.555,backpack_tf_api,54.99999999999999,True,55.0,55.0,keys,api_original,tf2:unusual:30097:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2019-07-19T23:17:10+00:00,0.0,,22533
100.0,100.0,keys,1694510941,107,Neutron Star,Dayjogger,6455.5,100 keys,"6,455.50 ref",misc,Level 1-100 Hat,30779,2026-09-11T04:38:28+00:00,,100.0,100.0,100.0,cosmetic,64.555,backpack_tf_api,99.99999999999999,True,100.0,100.0,keys,api_original,tf2:unusual:30779:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2023-09-12T09:29:01+00:00,-1.1102230246251565e-16,,22534
16.0,20.0,keys,1518299296,107,Neutron Star,Dead Cone,1032.88,16–20 keys,"1,032.88 ref",misc,Level 1-100 Hat,435,2026-09-11T04:38:28+00:00,,16.0,20.0,18.0,cosmetic,64.555,backpack_tf_api,16.0,True,16.0,20.0,keys,api_original,tf2:unusual:435:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2018-02-10T21:48:16+00:00,0.0,,22535
35.0,45.0,keys,1521810976,107,Neutron Star,Death Racer's Helmet,2259.425,35–45 keys,"2,259.43 ref",misc,Level 1-100 Helmet,30686,2026-09-11T04:38:28+00:00,,35.0,45.0,40.0,cosmetic,64.555,backpack_tf_api,35.0,True,35.0,45.0,keys,api_original,tf2:unusual:30686:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2018-03-23T13:16:16+00:00,0.0,,22536
75.0,75.0,keys,1741267731,107,Neutron Star,Deep Cover Operator,4841.625,75 keys,"4,841.63 ref",misc,Level 1-100 Hat,30375,2026-09-11T04:38:28+00:00,,75.0,75.0,75.0,cosmetic,64.555,backpack_tf_api,74.99999999999999,True,75.0,75.0,keys,api_original,tf2:unusual:30375:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-03-06T13:28:51+00:00,0.0,,22537
65.0,65.0,keys,1646488864,107,Neutron Star,Defiant Spartan,4196.075,65 keys,"4,196.08 ref",misc,Level 1-100 Helmet,340,2026-09-11T04:38:28+00:00,,65.0,65.0,65.0,cosmetic,64.555,backpack_tf_api,64.99999999999999,True,65.0,65.0,keys,api_original,tf2:unusual:340:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2022-03-05T14:01:04+00:00,0.0,,22538
250.0,250.0,keys,1642410728,107,Neutron Star,Desert Marauder,16138.75,250 keys,"16,138.75 ref",misc,Level 1-100 Hat,400,2026-09-11T04:38:28+00:00,,250.0,250.0,250.0,cosmetic,64.555,backpack_tf_api,249.99999999999997,True,250.0,250.0,keys,api_original,tf2:unusual:400:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2022-01-17T09:12:08+00:00,-1.1102230246251565e-16,,22539
11.0,12.0,keys,1546883759,107,Neutron Star,Electric Escorter,710.105,11–12 keys,710.11 ref,misc,Level 1-100 Hat,30025,2026-09-11T04:38:28+00:00,,11.0,12.0,11.5,cosmetic,64.555,backpack_tf_api,11.0,True,11.0,12.0,keys,api_original,tf2:unusual:30025:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2019-01-07T17:55:59+00:00,0.0,,22540
300.0,300.0,keys,1724083991,107,Neutron Star,Eliminator's Safeguard,19366.5,300 keys,"19,366.50 ref",misc,Level 1-100 Helmet,30369,2026-09-11T04:38:28+00:00,,300.0,300.0,300.0,cosmetic,64.555,backpack_tf_api,299.99999999999994,True,300.0,300.0,keys,api_original,tf2:unusual:30369:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2024-08-19T16:13:11+00:00,0.0,,22541
32.0,32.0,keys,1577658915,107,Neutron Star,Engineer's Cap,2065.76,32 keys,"2,065.76 ref",misc,Level 1-100 Hat,95,2026-09-11T04:38:28+00:00,,32.0,32.0,32.0,cosmetic,64.555,backpack_tf_api,32.0,True,32.0,32.0,keys,api_original,tf2:unusual:95:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2019-12-29T22:35:15+00:00,0.0,,22542
135.0,135.0,keys,1745665047,107,Neutron Star,Executioner,8714.925,135 keys,"8,714.93 ref",misc,Level 1-100 Hat,921,2026-09-11T04:38:28+00:00,,135.0,135.0,135.0,cosmetic,64.555,backpack_tf_api,134.99999999999997,True,135.0,135.0,keys,api_original,tf2:unusual:921:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-04-26T10:57:27+00:00,0.0,,22543
11.0,14.0,keys,1495879167,107,Neutron Star,FR-0,710.105,11–14 keys,710.11 ref,misc,Level 1-100 Hat,30016,2026-09-11T04:38:28+00:00,,11.0,14.0,12.5,cosmetic,64.555,backpack_tf_api,11.0,True,11.0,14.0,keys,api_original,tf2:unusual:30016:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2017-05-27T09:59:27+00:00,0.0,,22544
36.0,36.0,keys,1559912441,107,Neutron Star,Fed-Fightin' Fedora,2323.98,36 keys,"2,323.98 ref",misc,Level 1-100 Hat,780,2026-09-11T04:38:28+00:00,,36.0,36.0,36.0,cosmetic,64.555,backpack_tf_api,36.0,True,36.0,36.0,keys,api_original,tf2:unusual:780:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2019-06-07T13:00:41+00:00,0.0,,22545
210.0,210.0,keys,1730200642,107,Neutron Star,Federal Casemaker,13556.55,210 keys,"13,556.55 ref",misc,Level 1-100 Hat,30119,2026-09-11T04:38:28+00:00,,210.0,210.0,210.0,cosmetic,64.555,backpack_tf_api,209.99999999999997,True,210.0,210.0,keys,api_original,tf2:unusual:30119:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2024-10-29T11:17:22+00:00,-1.1102230246251565e-16,,22546
84.0,128.0,keys,1651885181,107,Neutron Star,Frickin' Sweet Ninja Hood,5422.62,84–128 keys,"5,422.62 ref",misc,Level 1-100 Hood,30394,2026-09-11T04:38:28+00:00,,84.0,128.0,106.0,cosmetic,64.555,backpack_tf_api,83.99999999999999,True,84.0,128.0,keys,api_original,tf2:unusual:30394:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2022-05-07T00:59:41+00:00,0.0,,22547
30.0,30.0,keys,1609035073,107,Neutron Star,Fruit Shoot,1936.65,30 keys,"1,936.65 ref",misc,Level 1-100 Hat,759,2026-09-11T04:38:28+00:00,,30.0,30.0,30.0,cosmetic,64.555,backpack_tf_api,30.0,True,30.0,30.0,keys,api_original,tf2:unusual:759:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-12-27T02:11:13+00:00,0.0,,22548
90.0,90.0,keys,1745552378,107,Neutron Star,Full Metal Drill Hat,5809.95,90 keys,"5,809.95 ref",misc,Level 1-100 Hat,30026,2026-09-11T04:38:28+00:00,,90.0,90.0,90.0,cosmetic,64.555,backpack_tf_api,89.99999999999999,True,90.0,90.0,keys,api_original,tf2:unusual:30026:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-04-25T03:39:38+00:00,0.0,,22549
18.0,18.0,keys,1498189172,107,Neutron Star,Furious Fukaamigasa,1161.99,18 keys,"1,161.99 ref",misc,Level 1-100 Hat,395,2026-09-11T04:38:28+00:00,,18.0,18.0,18.0,cosmetic,64.555,backpack_tf_api,18.0,True,18.0,18.0,keys,api_original,tf2:unusual:395:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2017-06-23T03:39:32+00:00,0.0,,22550
85.0,85.0,keys,1728928661,107,Neutron Star,Galvanized Gibus,5487.175,85 keys,"5,487.18 ref",misc,Level 1-100 Hat,30003,2026-09-11T04:38:28+00:00,,85.0,85.0,85.0,cosmetic,64.555,backpack_tf_api,85.0,True,85.0,85.0,keys,api_original,tf2:unusual:30003:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2024-10-14T17:57:41+00:00,0.0,,22551
950.0,950.0,keys,1783281498,107,Neutron Star,Gauzed Gaze,61327.25,950 keys,"61,327.25 ref",misc,Level 1-100 Hat,30786,2026-09-11T04:38:28+00:00,,950.0,950.0,950.0,cosmetic,64.555,backpack_tf_api,949.9999999999999,True,950.0,950.0,keys,api_original,tf2:unusual:30786:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-07-05T19:58:18+00:00,-1.1102230246251565e-16,,22552
59.0,59.0,keys,1480982831,107,Neutron Star,Geisha Boy,3808.745,59 keys,"3,808.75 ref",misc,Level 1-100 Hair,363,2026-09-11T04:38:28+00:00,,59.0,59.0,59.0,cosmetic,64.555,backpack_tf_api,58.99999999999999,True,59.0,59.0,keys,api_original,tf2:unusual:363:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2016-12-06T00:07:11+00:00,0.0,,22553
42.0,42.0,keys,1501107142,107,Neutron Star,Gentleman's Gatsby,2711.31,42 keys,"2,711.31 ref",misc,Level 1-100 Hat,184,2026-09-11T04:38:28+00:00,,42.0,42.0,42.0,cosmetic,64.555,backpack_tf_api,41.99999999999999,True,42.0,42.0,keys,api_original,tf2:unusual:184:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2017-07-26T22:12:22+00:00,0.0,,22554
129.0,129.0,keys,1617928998,107,Neutron Star,Gilded Guard,8327.595,129 keys,"8,327.60 ref",misc,Level 1-100 Helmet,1093,2026-09-11T04:38:28+00:00,,129.0,129.0,129.0,cosmetic,64.555,backpack_tf_api,128.99999999999997,True,129.0,129.0,keys,api_original,tf2:unusual:1093:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2021-04-09T00:43:18+00:00,0.0,,22555
35.0,35.0,keys,1499115463,107,Neutron Star,Glengarry Bonnet,2259.425,35 keys,"2,259.43 ref",misc,Level 1-100 Hat,100,2026-09-11T04:38:28+00:00,,35.0,35.0,35.0,cosmetic,64.555,backpack_tf_api,35.0,True,35.0,35.0,keys,api_original,tf2:unusual:100:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2017-07-03T20:57:43+00:00,0.0,,22556
88.0,88.0,keys,1786135406,107,Neutron Star,Greased Lightning,5680.84,88 keys,"5,680.84 ref",misc,Level 1-100 Hair,30078,2026-09-11T04:38:28+00:00,,88.0,88.0,88.0,cosmetic,64.555,backpack_tf_api,88.0,True,88.0,88.0,keys,api_original,tf2:unusual:30078:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-08-07T20:43:26+00:00,0.0,,22557
310.0,310.0,keys,1756201440,107,Neutron Star,Grimm Hatte,20012.05,310 keys,"20,012.05 ref",misc,Level 1-100 Hat,383,2026-09-11T04:38:28+00:00,,310.0,310.0,310.0,cosmetic,64.555,backpack_tf_api,309.99999999999994,True,310.0,310.0,keys,api_original,tf2:unusual:383:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-08-26T09:44:00+00:00,0.0,,22558
75.0,75.0,keys,1660974177,107,Neutron Star,Ground Control,4841.625,75 keys,"4,841.63 ref",misc,Level 1-100 Hat,30338,2026-09-11T04:38:28+00:00,,75.0,75.0,75.0,cosmetic,64.555,backpack_tf_api,74.99999999999999,True,75.0,75.0,keys,api_original,tf2:unusual:30338:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2022-08-20T05:42:57+00:00,0.0,,22559
38.0,38.0,keys,1598626035,107,Neutron Star,Gym Rat,2453.09,38 keys,"2,453.09 ref",misc,Level 10 Hair,613,2026-09-11T04:38:28+00:00,,38.0,38.0,38.0,cosmetic,64.555,backpack_tf_api,38.0,True,38.0,38.0,keys,api_original,tf2:unusual:613:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-08-28T14:47:15+00:00,0.0,,22560
22.0,22.0,keys,1499374873,107,Neutron Star,Halogen Head Lamp,1420.21,22 keys,"1,420.21 ref",misc,Level 1-100 Hat,30041,2026-09-11T04:38:28+00:00,,22.0,22.0,22.0,cosmetic,64.555,backpack_tf_api,22.0,True,22.0,22.0,keys,api_original,tf2:unusual:30041:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2017-07-06T21:01:13+00:00,0.0,,22561
120.0,120.0,keys,1714168261,107,Neutron Star,Harmburg,7746.6,120 keys,"7,746.60 ref",misc,Level 1-100 Hat,30123,2026-09-11T04:38:28+00:00,,120.0,120.0,120.0,cosmetic,64.555,backpack_tf_api,120.0,True,120.0,120.0,keys,api_original,tf2:unusual:30123:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2024-04-26T21:51:01+00:00,0.0,,22562
80.0,80.0,keys,1563688793,107,Neutron Star,Hat of Cards,5164.4,80 keys,"5,164.40 ref",misc,Level 1-100 Hat,825,2026-09-11T04:38:28+00:00,,80.0,80.0,80.0,cosmetic,64.555,backpack_tf_api,79.99999999999999,True,80.0,80.0,keys,api_original,tf2:unusual:825:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2019-07-21T05:59:53+00:00,0.0,,22563
210.0,210.0,keys,1780847521,107,Neutron Star,Hat with No Name,13556.55,210 keys,"13,556.55 ref",misc,Level 10 Hat,631,2026-09-11T04:38:28+00:00,,210.0,210.0,210.0,cosmetic,64.555,backpack_tf_api,209.99999999999997,True,210.0,210.0,keys,api_original,tf2:unusual:631:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-06-07T15:52:01+00:00,-1.1102230246251565e-16,,22564
215.0,215.0,keys,1754998033,107,Neutron Star,Hellmet,13879.325,215 keys,"13,879.33 ref",misc,Level 1-100 Helmet,30708,2026-09-11T04:38:28+00:00,,215.0,215.0,215.0,cosmetic,64.555,backpack_tf_api,215.0,True,215.0,215.0,keys,api_original,tf2:unusual:30708:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2025-08-12T11:27:13+00:00,0.0,,22565
15.0,20.0,keys,1540479418,107,Neutron Star,Helmet without a Home,968.325,15–20 keys,968.33 ref,misc,Level 1-100 Helmet,732,2026-09-11T04:38:28+00:00,,15.0,20.0,17.5,cosmetic,64.555,backpack_tf_api,15.0,True,15.0,20.0,keys,api_original,tf2:unusual:732:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2018-10-25T14:56:58+00:00,0.0,,22566
250.0,250.0,keys,1734625782,107,Neutron Star,Herald's Helm,16138.75,250 keys,"16,138.75 ref",misc,Level 1-100 Helmet,30769,2026-09-11T04:38:28+00:00,,250.0,250.0,250.0,cosmetic,64.555,backpack_tf_api,249.99999999999997,True,250.0,250.0,keys,api_original,tf2:unusual:30769:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2024-12-19T16:29:42+00:00,-1.1102230246251565e-16,,22567
180.0,180.0,keys,1781639380,107,Neutron Star,Hermes,11619.9,180 keys,"11,619.90 ref",misc,Level 10 Hat,633,2026-09-11T04:38:28+00:00,,180.0,180.0,180.0,cosmetic,64.555,backpack_tf_api,179.99999999999997,True,180.0,180.0,keys,api_original,tf2:unusual:633:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-06-16T19:49:40+00:00,0.0,,22568
25.0,28.0,keys,1481424265,107,Neutron Star,Hive Minder,1613.875,25–28 keys,"1,613.88 ref",misc,Level 1-100 Hat,30093,2026-09-11T04:38:28+00:00,,25.0,28.0,26.5,cosmetic,64.555,backpack_tf_api,24.999999999999996,True,25.0,28.0,keys,api_original,tf2:unusual:30093:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2016-12-11T02:44:25+00:00,-1.1102230246251565e-16,,22569
310.0,310.0,keys,1787143268,107,Neutron Star,Hong Kong Cone,20012.05,310 keys,"20,012.05 ref",misc,Level 1-100 Hat,30177,2026-09-11T04:38:28+00:00,,310.0,310.0,310.0,cosmetic,64.555,backpack_tf_api,309.99999999999994,True,310.0,310.0,keys,api_original,tf2:unusual:30177:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2026-08-19T12:41:08+00:00,0.0,,22570
26.0,29.0,keys,1626351843,107,Neutron Star,Hot Dogger,1678.43,26–29 keys,"1,678.43 ref",misc,Level 10 Hat,614,2026-09-11T04:38:28+00:00,,26.0,29.0,27.5,cosmetic,64.555,backpack_tf_api,26.0,True,26.0,29.0,keys,api_original,tf2:unusual:614:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2021-07-15T12:24:03+00:00,0.0,,22571
30.0,30.0,keys,1593278646,107,Neutron Star,Hotrod,1936.65,30 keys,"1,936.65 ref",misc,Level 1-100 Mask,148,2026-09-11T04:38:28+00:00,,30.0,30.0,30.0,cosmetic,64.555,backpack_tf_api,30.0,True,30.0,30.0,keys,api_original,tf2:unusual:148:107:tradable:craftable,2026-09-11T04:38:28+00:00,2.0,priced,2020-06-27T17:24:06+00:00,0.0,,22572
