effect_id,effect_name,item_name,bp_price_ref,bp_price_keys,slot,summary,defindex,usd_price,key_low,key_high,key_mid,item_type,has_price
62,Disco Beat Down,Voodoo JuJu (Slight Return),557.895,8.5–11 keys,misc,Level 1-100 Hat,935,17.02,8.5,11.0,9.75,cosmetic,True
62,Disco Beat Down,Elf Esteem,543.59,9–10 keys,misc,Level 1-100 Hat,30836,16.58,9.0,10.0,9.5,cosmetic,True
62,Disco Beat Down,Hetman's Headpiece,543.59,8–11 keys,misc,Level 1-100 Hat,436,16.58,8.0,11.0,9.5,cosmetic,True
62,Disco Beat Down,Ye Oiled Baker Boy,543.59,9–10 keys,misc,Level 1-100 Hat,30019,16.58,9.0,10.0,9.5,cosmetic,True
62,Disco Beat Down,Bazaar Bauble,529.285,9–9.5 keys,misc,Level 1-100 Hat,31112,16.14,9.0,9.5,9.25,cosmetic,True
62,Disco Beat Down,Cadaver's Cranium,486.37,8–9 keys,misc,Level 31 Hat,290,14.83,8.0,9.0,8.5,cosmetic,True
62,Disco Beat Down,Festive Cover-Up,457.76,8 keys,misc,Level 1-100 Hat,31257,13.96,8.0,8.0,8.0,cosmetic,True
62,Disco Beat Down,Frostbite Bonnet,,,misc,Level 1-100 Hat,31337,,,,,cosmetic,False
62,Disco Beat Down,Hellish Overlord,,,misc,Level 1-100 Helmet,31481,,,,,cosmetic,False
62,Disco Beat Down,Neptune's Nightmare,,,misc,Level 1-100 Helmet,30684,,,,,cosmetic,False
62,Disco Beat Down,Seasonal Spring,,,misc,Level 1-100 Hat,31244,,,,,cosmetic,False
62,Disco Beat Down,Soft Hard Hat,,,misc,Level 1-100 Hat,31331,,,,,cosmetic,False
243,Cold Cosmos,Monsieur Grenouille,8354.12,136–156 keys,misc,Level 1-100 Mascot,31280,254.8,136.0,156.0,146.0,cosmetic,True
243,Cold Cosmos,Detective,5836.44,102 keys,misc,Level 1-100 Hat,31277,178.01,102.0,102.0,102.0,cosmetic,True
243,Cold Cosmos,Head Banger,5722.0,100 keys,misc,Level 1-100 Hat,31273,174.52,100.0,100.0,100.0,cosmetic,True
243,Cold Cosmos,Lawnmaker,5722.0,100 keys,misc,Level 1-100 Hat,31272,174.52,100.0,100.0,100.0,cosmetic,True
243,Cold Cosmos,Hawaiian Hunter,3662.08,54–74 keys,misc,Level 1-100 Hat,31271,111.69,54.0,74.0,64.0,cosmetic,True
243,Cold Cosmos,Squatter's Right,3604.86,60–66 keys,misc,Level 1-100 Hat,31267,109.95,60.0,66.0,63.0,cosmetic,True
243,Cold Cosmos,Boston Brain Bucket,3290.15,57–58 keys,misc,Level 1-100 Hat,31284,100.35,57.0,58.0,57.5,cosmetic,True
243,Cold Cosmos,Throttlehead,1773.82,29–33 keys,misc,Level 1-100 Hat,31282,54.1,29.0,33.0,31.0,cosmetic,True
243,Cold Cosmos,Undercover Brolly,1745.21,29–32 keys,misc,Level 1-100 Hat,31262,53.23,29.0,32.0,30.5,cosmetic,True
171,Pale Nimbus,Gauzed Gaze,19740.9,345 keys,misc,Level 1-100 Hat,30786,602.1,345.0,345.0,345.0,cosmetic,True
171,Pale Nimbus,Frag Proof Fragger,11444.0,200 keys,misc,Level 1-100 Helmet,30979,349.04,200.0,200.0,200.0,cosmetic,True
171,Pale Nimbus,Bobby Bonnet,9441.3,165 keys,misc,Level 1-100 Hat,31057,287.96,165.0,165.0,165.0,cosmetic,True
171,Pale Nimbus,Patriot Peak,9012.15,130–185 keys,misc,Level 1-100 Hat,30743,274.87,130.0,185.0,157.5,cosmetic,True
171,Pale Nimbus,Towering Pile of Presents,7953.58,139 keys,misc,Level 1-100 Hat,31173,242.58,139.0,139.0,139.0,cosmetic,True
171,Pale Nimbus,Chill Chullo,7724.7,135 keys,misc,Level 1-100 Hat,30748,235.6,135.0,135.0,135.0,cosmetic,True
171,Pale Nimbus,Blast Defense,6008.1,105 keys,misc,Level 1-100 Headgear,30863,183.25,105.0,105.0,105.0,cosmetic,True
171,Pale Nimbus,Shellmet,5722.0,100 keys,misc,Level 1-100 Helmet,30897,174.52,100.0,100.0,100.0,cosmetic,True
171,Pale Nimbus,Antarctic Eyewear,5149.8,90 keys,misc,Level 1-100 Apparel,30977,157.07,90.0,90.0,90.0,cosmetic,True
171,Pale Nimbus,Professional's Pom-Pom,5149.8,90 keys,misc,Level 1-100 Hat,31170,157.07,90.0,90.0,90.0,cosmetic,True
171,Pale Nimbus,Seared Sorcerer,4863.7,85 keys,misc,Level 1-100 Hat,31143,148.34,85.0,85.0,85.0,cosmetic,True
171,Pale Nimbus,Sinner's Shade,4463.16,78 keys,misc,Level 1-100 Hat,30959,136.13,78.0,78.0,78.0,cosmetic,True
171,Pale Nimbus,Tundra Top,4234.28,74 keys,misc,Level 1-100 Hat,30976,129.15,74.0,74.0,74.0,cosmetic,True
171,Pale Nimbus,Mighty Mitre,2861.0,50 keys,misc,Level 1-100 Hat,31034,87.26,50.0,50.0,50.0,cosmetic,True
171,Pale Nimbus,Reindoonibeanie,2861.0,50 keys,misc,Level 1-100 Hat,31171,87.26,50.0,50.0,50.0,cosmetic,True
171,Pale Nimbus,Sophisticated Smoker,2861.0,50 keys,misc,Level 1-100 Hat,31106,87.26,50.0,50.0,50.0,cosmetic,True
171,Pale Nimbus,Hephaistos' Handcraft,2403.24,42 keys,misc,Level 1-100 Helmet,31000,73.3,42.0,42.0,42.0,cosmetic,True
171,Pale Nimbus,A Hat to Kill For,2346.02,41 keys,misc,Level 1-100 Hat,30753,71.55,41.0,41.0,41.0,cosmetic,True
171,Pale Nimbus,Classy Capper,2288.8,40 keys,misc,Level 1-100 Hat,30893,69.81,40.0,40.0,40.0,cosmetic,True
171,Pale Nimbus,Round-a-Bout,1888.26,33 keys,misc,Level 1-100 Hat,31174,57.59,33.0,33.0,33.0,cosmetic,True
171,Pale Nimbus,A Head Full of Hot Air,1831.04,32 keys,misc,Level 1-100 Hat,30662,55.85,32.0,32.0,32.0,cosmetic,True
171,Pale Nimbus,El Zapateador,1430.5,25 keys,misc,Level 1-100 Hat,31069,43.63,25.0,25.0,25.0,cosmetic,True
171,Pale Nimbus,Airdog,1401.89,22–27 keys,misc,Level 1-100 Helmet,30767,42.76,22.0,27.0,24.5,cosmetic,True
171,Pale Nimbus,Spiky Viking,1258.84,22 keys,misc,Level 1-100 Helmet,31100,38.39,22.0,22.0,22.0,cosmetic,True
171,Pale Nimbus,Head of Defense,1144.4,20 keys,misc,Level 1-100 Hat,31114,34.9,20.0,20.0,20.0,cosmetic,True
171,Pale Nimbus,Missing Piece,1144.4,20 keys,misc,Level 1-100 Hat,31101,34.9,20.0,20.0,20.0,cosmetic,True
171,Pale Nimbus,Smissmas Sorcerer,1144.4,20 keys,misc,Level 1-100 Hat,31166,34.9,20.0,20.0,20.0,cosmetic,True
171,Pale Nimbus,Bomb Beanie,1029.96,18 keys,misc,Level 1-100 Hat,30823,31.41,18.0,18.0,18.0,cosmetic,True
171,Pale Nimbus,Calamitous Cauldron,801.08,14 keys,misc,Level 1-100 Cauldron,31146,24.43,14.0,14.0,14.0,cosmetic,True
171,Pale Nimbus,Blitzen Bowl,686.64,11–13 keys,misc,Level 1-100 Hat,31175,20.94,11.0,13.0,12.0,cosmetic,True
171,Pale Nimbus,Berlin Brain Bowl,,,misc,Level 1-100 Headgear,30755,,,,,cosmetic,False
171,Pale Nimbus,Cool Capuchon,,,misc,Level 1-100 Hood,31029,,,,,cosmetic,False
171,Pale Nimbus,Jolly Jingler,,,misc,Level 1-100 Hat,31165,,,,,cosmetic,False
171,Pale Nimbus,Shoestring Santa,,,misc,Level 1-100 Hat,31169,,,,,cosmetic,False
359,Delightful Doves,Duality of Mantle,21743.6,380 keys,misc,Level 1-100 Hood,31472,663.18,380.0,380.0,380.0,cosmetic,True
359,Delightful Doves,Oktoberfester,9155.2,160 keys,misc,Level 1-100 Hat,31344,279.23,160.0,160.0,160.0,cosmetic,True
359,Delightful Doves,Hunter in Darkness,9040.76,158 keys,misc,Level 1-100 Hat,30877,275.74,158.0,158.0,158.0,cosmetic,True
359,Delightful Doves,Hellish Overlord,6923.62,105–137 keys,misc,Level 1-100 Helmet,31481,211.17,105.0,137.0,121.0,cosmetic,True
359,Delightful Doves,Shellmet,6580.3,115 keys,misc,Level 1-100 Helmet,30897,200.7,115.0,115.0,115.0,cosmetic,True
359,Delightful Doves,A Hat to Kill For,6065.32,106 keys,misc,Level 1-100 Hat,30753,184.99,106.0,106.0,106.0,cosmetic,True
359,Delightful Doves,Battle Boonie,5722.0,100 keys,misc,Level 1-100 Hat,30907,174.52,100.0,100.0,100.0,cosmetic,True
359,Delightful Doves,Shadow Shroud,5722.0,79–121 keys,misc,Level 1-100 Shroud,31473,174.52,79.0,121.0,100.0,cosmetic,True
359,Delightful Doves,Pithy Professional,4863.7,85 keys,misc,Level 1-100 Hat,30915,148.34,85.0,85.0,85.0,cosmetic,True
359,Delightful Doves,Burning Question,4749.26,83 keys,misc,Level 1-100 Hat,30987,144.85,83.0,83.0,83.0,cosmetic,True
359,Delightful Doves,Caribou Companion,4634.82,81 keys,misc,Level 1-100 Hat,30974,141.36,81.0,81.0,81.0,cosmetic,True
359,Delightful Doves,Impact Impaler,3776.52,66 keys,misc,Level 1-100 Helmet,31432,115.18,66.0,66.0,66.0,cosmetic,True
359,Delightful Doves,Hat Outta Hell,3719.3,65 keys,misc,Level 1-100 Hat,31216,113.44,65.0,65.0,65.0,cosmetic,True
359,Delightful Doves,Hephaistos' Handcraft,2803.78,49 keys,misc,Level 1-100 Helmet,31000,85.52,49.0,49.0,49.0,cosmetic,True
359,Delightful Doves,Aimframe,2460.46,43 keys,misc,Level 1-100 Helmet,31458,75.04,43.0,43.0,43.0,cosmetic,True
359,Delightful Doves,Strigoi Stare,2117.14,37 keys,misc,Level 1-100 Hat,31482,64.57,37.0,37.0,37.0,cosmetic,True
359,Delightful Doves,Optic Nerve,2059.92,36 keys,misc,Level 1-100 Hat,31224,62.83,36.0,36.0,36.0,cosmetic,True
359,Delightful Doves,Fleet Commander,1831.04,28–36 keys,misc,Level 1-100 Hat,31469,55.85,28.0,36.0,32.0,cosmetic,True
359,Delightful Doves,Warhood,1802.43,28–35 keys,misc,Level 1-100 Hood,30866,54.97,28.0,35.0,31.5,cosmetic,True
359,Delightful Doves,Arctic Mole,1716.6,30 keys,misc,Level 1-100 Hat,31333,52.36,30.0,30.0,30.0,cosmetic,True
359,Delightful Doves,A Handsome Handy Thing,1430.5,25 keys,misc,Level 1-100 Handsome Hand,31129,43.63,25.0,25.0,25.0,cosmetic,True
359,Delightful Doves,Elf Defense,1430.5,25 keys,misc,Level 1-100 Hat,31256,43.63,25.0,25.0,25.0,cosmetic,True
359,Delightful Doves,Throttlehead,1430.5,25 keys,misc,Level 1-100 Hat,31282,43.63,25.0,25.0,25.0,cosmetic,True
359,Delightful Doves,Commonwealth Commando,1258.84,22 keys,misc,Level 1-100 Hat,31459,38.39,22.0,22.0,22.0,cosmetic,True
359,Delightful Doves,Triboniophorus Gentlemannus,1230.23,18–25 keys,misc,Level 1-100 Hat,31470,37.52,18.0,25.0,21.5,cosmetic,True
359,Delightful Doves,Witch Doctor,1201.62,21 keys,misc,Level 1-100 Hat,31475,36.65,21.0,21.0,21.0,cosmetic,True
359,Delightful Doves,Thunder Dome,1144.4,20 keys,misc,Level 1-100 Helmet,31391,34.9,20.0,20.0,20.0,cosmetic,True
359,Delightful Doves,Badlands Bandido,,,misc,Level 1-100 Hat,31488,,,,,cosmetic,False
359,Delightful Doves,Head Prize,,,misc,Level 1-100 Hat,30838,,,,,cosmetic,False
359,Delightful Doves,Strikeout,,,misc,Level 1-100 Helmet,31480,,,,,cosmetic,False
3015,Infernal Flames,Taunt: Kazotsky Kick,16593.8,290 keys,taunt,Level 1-100 Special Taunt,1157,506.11,290.0,290.0,290.0,taunt,True
3015,Infernal Flames,Taunt: The Schadenfreude,15735.5,275 keys,taunt,Level 5 Special Taunt,463,479.93,275.0,275.0,275.0,taunt,True
3015,Infernal Flames,Taunt: Zoomin' Broom,13160.6,230 keys,taunt,Level 1-100 Special Taunt,30672,401.4,230.0,230.0,230.0,taunt,True
3015,Infernal Flames,Taunt: Conga,12359.52,216 keys,taunt,Level 1-100 Special Taunt,1118,376.97,216.0,216.0,216.0,taunt,True
3015,Infernal Flames,Taunt: The Victory Lap,12187.86,213 keys,taunt,Level 1-100 Special Taunt,1172,371.73,213.0,213.0,213.0,taunt,True
3015,Infernal Flames,Taunt: The Meet the Medic,9727.4,170 keys,taunt,Level 5 Special Taunt,477,296.69,170.0,170.0,170.0,taunt,True
3015,Infernal Flames,Taunt: Scotsmann's Stagger,8583.0,150 keys,taunt,Level 1-100 Special Taunt,30840,261.78,150.0,150.0,150.0,taunt,True
3015,Infernal Flames,Taunt: The High Five!,7610.26,133 keys,taunt,Level 5 Special Taunt,167,232.11,133.0,133.0,133.0,taunt,True
3015,Infernal Flames,Taunt: Mannrobics,6580.3,115 keys,taunt,Level 1-100 Special Taunt,1162,200.7,115.0,115.0,115.0,taunt,True
3015,Infernal Flames,Taunt: Rancho Relaxo,6008.1,95–115 keys,taunt,Level 1-100 Special Taunt,1115,183.25,95.0,115.0,105.0,taunt,True
3015,Infernal Flames,Taunt: Pool Party,5550.34,97 keys,taunt,Level 1-100 Special Taunt,30570,169.29,97.0,97.0,97.0,taunt,True
3015,Infernal Flames,"Taunt: Rock, Paper, Scissors",5292.85,90–95 keys,taunt,Level 1-100 Special Taunt,1110,161.43,90.0,95.0,92.5,taunt,True
3015,Infernal Flames,Taunt: The Shred Alert,4863.7,70–100 keys,taunt,Level 5 Special Taunt,1015,148.34,70.0,100.0,85.0,taunt,True
3015,Infernal Flames,Taunt: The Balloonibouncer,4577.6,80 keys,taunt,Level 1-100 Special Taunt,30763,139.62,80.0,80.0,80.0,taunt,True
3015,Infernal Flames,Taunt: The Killer Solo,4005.4,68–72 keys,taunt,Level 1-100 Special Taunt,30609,122.16,68.0,72.0,70.0,taunt,True
3015,Infernal Flames,Taunt: Soldier's Requiem,3776.52,66 keys,taunt,Level 1-100 Special Taunt,30673,115.18,66.0,66.0,66.0,taunt,True
3015,Infernal Flames,Taunt: Square Dance,3719.3,65 keys,taunt,Level 1-100 Special Taunt,1106,113.44,65.0,65.0,65.0,taunt,True
3015,Infernal Flames,Taunt: The Dueling Banjo,3547.64,62 keys,taunt,Level 1-100 Special Taunt,30842,108.2,62.0,62.0,62.0,taunt,True
3015,Infernal Flames,Taunt: Disco Fever,3089.88,54 keys,taunt,Level 1-100 Special Taunt,30762,94.24,54.0,54.0,54.0,taunt,True
3015,Infernal Flames,Taunt: Flippin' Awesome,3032.66,53 keys,taunt,Level 1-100 Special Taunt,1107,92.5,53.0,53.0,53.0,taunt,True
3015,Infernal Flames,Taunt: The Soviet Strongarm,2861.0,50 keys,taunt,Level 1-100 Special Taunt,30844,87.26,50.0,50.0,50.0,taunt,True
3015,Infernal Flames,Taunt: Skullcracker,2803.78,49 keys,taunt,Level 1-100 Special Taunt,1111,85.52,49.0,49.0,49.0,taunt,True
3015,Infernal Flames,Taunt: Yeti Smash,2574.9,45 keys,taunt,Level 1-100 Special Taunt,1183,78.53,45.0,45.0,45.0,taunt,True
3015,Infernal Flames,Taunt: Second Rate Sorcery,2460.46,43 keys,taunt,Level 1-100 Special Taunt,30816,75.04,43.0,43.0,43.0,taunt,True
3015,Infernal Flames,Taunt: The Proletariat Posedown,2431.85,41–44 keys,taunt,Level 1-100 Special Taunt,30616,74.17,41.0,44.0,42.5,taunt,True
3015,Infernal Flames,Taunt: The Fubar Fanfare,2346.02,36–46 keys,taunt,Level 1-100 Special Taunt,30761,71.55,36.0,46.0,41.0,taunt,True
3015,Infernal Flames,Taunt: Fresh Brewed Victory,2317.41,38–43 keys,taunt,Level 1-100 Special Taunt,1113,70.68,38.0,43.0,40.5,taunt,True
3015,Infernal Flames,Taunt: The Russian Arms Race,2288.8,40 keys,taunt,Level 1-100 Special Taunt,30843,69.81,40.0,40.0,40.0,taunt,True
3015,Infernal Flames,Taunt: Burstchester,2002.7,35 keys,taunt,Level 1-100 Special Taunt,30621,61.08,35.0,35.0,35.0,taunt,True
3015,Infernal Flames,Taunt: The Box Trot,1888.26,33 keys,taunt,Level 1-100 Special Taunt,30615,57.59,33.0,33.0,33.0,taunt,True
3015,Infernal Flames,Taunt: Buy a Life,1544.94,27 keys,taunt,Level 1-100 Special Taunt,1108,47.12,27.0,27.0,27.0,taunt,True
3015,Infernal Flames,Taunt: The Jumping Jack,1544.94,27 keys,taunt,Level 1-100 Special Taunt,30845,47.12,27.0,27.0,27.0,taunt,True
3015,Infernal Flames,Taunt: Oblooterated,1487.72,26 keys,taunt,Level 1-100 Special Taunt,1120,45.38,26.0,26.0,26.0,taunt,True
3015,Infernal Flames,Taunt: Party Trick,1430.5,25 keys,taunt,Level 1-100 Special Taunt,1112,43.63,25.0,25.0,25.0,taunt,True
3015,Infernal Flames,Taunt: The Carlton,1401.89,24–25 keys,taunt,Level 1-100 Special Taunt,1168,42.76,24.0,25.0,24.5,taunt,True
3015,Infernal Flames,Taunt: Deep Fried Desire,1373.28,24 keys,taunt,Level 1-100 Special Taunt,1119,41.89,24.0,24.0,24.0,taunt,True
3015,Infernal Flames,Taunt: Bucking Bronco,1258.84,22 keys,taunt,Level 1-100 Special Taunt,30618,38.39,22.0,22.0,22.0,taunt,True
3015,Infernal Flames,Taunt: Yeti Punch,1258.84,22 keys,taunt,Level 1-100 Special Taunt,1182,38.39,22.0,22.0,22.0,taunt,True
3015,Infernal Flames,Taunt: Bad Pipes,1201.62,21 keys,taunt,Level 1-100 Special Taunt,30671,36.65,21.0,21.0,21.0,taunt,True
3015,Infernal Flames,Taunt: Results Are In,1144.4,20 keys,taunt,Level 1-100 Special Taunt,1109,34.9,20.0,20.0,20.0,taunt,True
3015,Infernal Flames,Taunt: The Boston Breakdance,1144.4,20 keys,taunt,Level 1-100 Special Taunt,30572,34.9,20.0,20.0,20.0,taunt,True
3015,Infernal Flames,Taunt: Battin' a Thousand,1029.96,18 keys,taunt,Level 1-100 Special Taunt,1117,31.41,18.0,18.0,18.0,taunt,True
3015,Infernal Flames,Taunt: Spent Well Spirits,1001.35,17–18 keys,taunt,Level 1-100 Special Taunt,1114,30.54,17.0,18.0,17.5,taunt,True
3015,Infernal Flames,Taunt: Most Wanted,915.52,16 keys,taunt,Level 1-100 Special Taunt,30614,27.92,16.0,16.0,16.0,taunt,True
3015,Infernal Flames,Taunt: The Headcase,801.08,14 keys,taunt,Level 1-100 Special Taunt,30876,24.43,14.0,14.0,14.0,taunt,True
3015,Infernal Flames,Taunt: I See You,658.03,9–14 keys,taunt,Level 1-100 Special Taunt,1116,20.07,9.0,14.0,11.5,taunt,True
30,Blizzardy Storm,Coffin Kit,228880.0,4000 keys,misc,Level 1-100 Backpack,938,6980.84,4000.0,4000.0,4000.0,cosmetic,True
30,Blizzardy Storm,Antlers,210283.5,3675 keys,misc,Level 1-100 Cosmetic Item,993,6413.65,3675.0,3675.0,3675.0,cosmetic,True
30,Blizzardy Storm,Virtual Viewfinder,105857.0,1750–1950 keys,misc,Level 1-100 Headset,30140,3228.64,1750.0,1950.0,1850.0,cosmetic,True
30,Blizzardy Storm,Noh Mercy,68091.8,1190 keys,misc,Level 1-100 Mask,361,2076.8,1190.0,1190.0,1190.0,cosmetic,True
30,Blizzardy Storm,Snowmann,41198.4,720 keys,misc,Level 1-100 Hat,30829,1256.55,720.0,720.0,720.0,cosmetic,True
30,Blizzardy Storm,HazMat Headcase,40626.2,710 keys,misc,Level 1-100 Mask,783,1239.1,710.0,710.0,710.0,cosmetic,True
30,Blizzardy Storm,Potassium Bonnet,37536.32,656 keys,misc,Level 1-100 Hat,30643,1144.86,656.0,656.0,656.0,cosmetic,True
30,Blizzardy Storm,Head Prize,37193.0,650 keys,misc,Level 1-100 Hat,30838,1134.39,650.0,650.0,650.0,cosmetic,True
30,Blizzardy Storm,Pyromancer's Mask,33759.8,590 keys,misc,Level 1-100 Mask,316,1029.67,590.0,590.0,590.0,cosmetic,True
30,Blizzardy Storm,Co-Pilot,32901.5,575 keys,misc,Level 1-100 Hat,30576,1003.5,575.0,575.0,575.0,cosmetic,True
30,Blizzardy Storm,Pyromancer's Hood,29811.62,521 keys,misc,Level 1-100 Hood,30580,909.25,521.0,521.0,521.0,cosmetic,True
30,Blizzardy Storm,Villain's Veil,28037.8,450–530 keys,misc,Level 1-100 Bandana,393,855.15,450.0,530.0,490.0,cosmetic,True
30,Blizzardy Storm,Blighted Beak,27608.65,465–500 keys,misc,Level 1-100 Mask,315,842.06,465.0,500.0,482.5,cosmetic,True
30,Blizzardy Storm,Siberian Facehugger,26321.2,460 keys,misc,Level 1-100 Hat,30588,802.8,460.0,460.0,460.0,cosmetic,True
30,Blizzardy Storm,Exquisite Rack,24747.65,400–465 keys,misc,Level 1-100 Cosmetic Item,339,754.8,400.0,465.0,432.5,cosmetic,True
30,Blizzardy Storm,Mountebank's Masque,21743.6,380 keys,misc,Level 1-100 Hat,30573,663.18,380.0,380.0,380.0,cosmetic,True
30,Blizzardy Storm,Soldier's Stash,21457.5,350–400 keys,misc,Level 1-100 Cosmetic Item,54,654.45,350.0,400.0,375.0,cosmetic,True
30,Blizzardy Storm,Candy Crown,17166.0,300 keys,misc,Level 1-100 Hat,31092,523.56,300.0,300.0,300.0,cosmetic,True
30,Blizzardy Storm,Cat's Pajamas,17166.0,300 keys,misc,Level 1-100 Hood,30937,523.56,300.0,300.0,300.0,cosmetic,True
30,Blizzardy Storm,Decorated Veteran,17166.0,260–340 keys,misc,Level 1-100 Hat,31261,523.56,260.0,340.0,300.0,cosmetic,True
30,Blizzardy Storm,Head Warmer,17166.0,300 keys,misc,Level 1-100 Hat,644,523.56,300.0,300.0,300.0,cosmetic,True
30,Blizzardy Storm,Pencil Pusher,15449.4,270 keys,misc,Level 10 Hair,605,471.21,270.0,270.0,270.0,cosmetic,True
30,Blizzardy Storm,Festive Rack,15163.3,265 keys,misc,Level 1-100 Hat,31327,462.48,265.0,265.0,265.0,cosmetic,True
30,Blizzardy Storm,Bonk Boy,14591.1,255 keys,misc,Level 1-100 Mask,451,445.03,255.0,255.0,255.0,cosmetic,True
30,Blizzardy Storm,Mining Light,14591.1,255 keys,misc,Level 1-100 Cosmetic Item,48,445.03,255.0,255.0,255.0,cosmetic,True
30,Blizzardy Storm,Das Hazmattenhatten,14305.0,250 keys,misc,Level 1-100 Safety Apparatus,30095,436.3,250.0,250.0,250.0,cosmetic,True
30,Blizzardy Storm,Soldered Sensei,13561.14,237 keys,misc,Level 1-100 Hat,30004,413.61,237.0,237.0,237.0,cosmetic,True
30,Blizzardy Storm,Bedouin Bandana,12931.72,226 keys,misc,Level 1-100 Hood,30768,394.42,226.0,226.0,226.0,cosmetic,True
30,Blizzardy Storm,Brainiac Hairpiece,12302.3,215 keys,misc,Level 1-100 Facial Hair,590,375.22,215.0,215.0,215.0,cosmetic,True
30,Blizzardy Storm,Ballooniphones,12187.86,200–226 keys,misc,Level 1-100 Headphones,31183,371.73,200.0,226.0,213.0,cosmetic,True
30,Blizzardy Storm,Bone Cone,12016.2,210 keys,misc,Level 1-100 Hat,31218,366.49,210.0,210.0,210.0,cosmetic,True
30,Blizzardy Storm,Breadcrab,11444.0,200 keys,misc,Level 1-100 Bread,31104,349.04,200.0,200.0,200.0,cosmetic,True
30,Blizzardy Storm,Cold Killer,11444.0,200 keys,misc,Level 1-100 Hat,981,349.04,200.0,200.0,200.0,cosmetic,True
30,Blizzardy Storm,Mask of the Shaman,11444.0,200 keys,misc,Level 10 Mask,514,349.04,200.0,200.0,200.0,cosmetic,True
30,Blizzardy Storm,Bread Heads,11043.46,193 keys,misc,Level 1-100 Hat,31020,336.83,193.0,193.0,193.0,cosmetic,True
30,Blizzardy Storm,Master's Yellow Belt,10871.8,180–200 keys,misc,Level 1-100 Hat,110,331.59,180.0,200.0,190.0,cosmetic,True
30,Blizzardy Storm,Team Captain,10871.8,190 keys,misc,Level 1-100 Hat,378,331.59,190.0,190.0,190.0,cosmetic,True
30,Blizzardy Storm,Le Party Phantom,10013.5,170–180 keys,misc,Level 1-100 Mask,337,305.41,170.0,180.0,175.0,cosmetic,True
30,Blizzardy Storm,Professional's Ushanka,10013.5,150–200 keys,misc,Level 1-100 Hat,30598,305.41,150.0,200.0,175.0,cosmetic,True
30,Blizzardy Storm,Large Luchador,9727.4,170 keys,misc,Level 1-100 Mask,380,296.69,170.0,170.0,170.0,cosmetic,True
30,Blizzardy Storm,Gauzed Gaze,9155.2,160 keys,misc,Level 1-100 Hat,30786,279.23,160.0,160.0,160.0,cosmetic,True
30,Blizzardy Storm,Crone's Dome,8726.05,140–165 keys,misc,Level 1-100 Hat,920,266.14,140.0,165.0,152.5,cosmetic,True
30,Blizzardy Storm,Baseball Bill's Sports Shine,8697.44,152 keys,misc,Level 1-100 Cosmetic Item,111,265.27,152.0,152.0,152.0,cosmetic,True
30,Blizzardy Storm,Death Racer's Helmet,8583.0,150 keys,misc,Level 1-100 Helmet,30686,261.78,150.0,150.0,150.0,cosmetic,True
30,Blizzardy Storm,Jungle Wreath,8583.0,150 keys,misc,Level 1-100 Hat,30882,261.78,150.0,150.0,150.0,cosmetic,True
30,Blizzardy Storm,Nunhood,8583.0,150 keys,misc,Level 1-100 Hat,30311,261.78,150.0,150.0,150.0,cosmetic,True
30,Blizzardy Storm,Smissmas Saxton,8583.0,150 keys,misc,Level 1-100 Hat,31089,261.78,150.0,150.0,150.0,cosmetic,True
30,Blizzardy Storm,Jolly Jester,8525.78,149 keys,misc,Level 1-100 Hat,31243,260.04,149.0,149.0,149.0,cosmetic,True
30,Blizzardy Storm,Hong Kong Cone,8296.9,130–160 keys,misc,Level 1-100 Hat,30177,253.06,130.0,160.0,145.0,cosmetic,True
30,Blizzardy Storm,War Pig,8153.85,139–146 keys,misc,Level 1-100 Headgear,829,248.69,139.0,146.0,142.5,cosmetic,True
30,Blizzardy Storm,Polar Pullover,7982.19,128–151 keys,misc,Level 1-100 Hat,30329,243.46,128.0,151.0,139.5,cosmetic,True
30,Blizzardy Storm,Hellish Overlord,7724.7,135 keys,misc,Level 1-100 Helmet,31481,235.6,135.0,135.0,135.0,cosmetic,True
30,Blizzardy Storm,Aztec Warrior,7438.6,110–150 keys,misc,Level 1-100 Headgear,30879,226.88,110.0,150.0,130.0,cosmetic,True
30,Blizzardy Storm,Whirly Warrior,6980.84,119–125 keys,misc,Level 1-100 Helmet,30118,212.92,119.0,125.0,122.0,cosmetic,True
30,Blizzardy Storm,Cranial Cowl,6637.52,116 keys,misc,Level 1-100 Hat,31312,202.44,116.0,116.0,116.0,cosmetic,True
30,Blizzardy Storm,Anger,6437.25,105–120 keys,misc,Level 10 Hood,518,196.34,105.0,120.0,112.5,cosmetic,True
30,Blizzardy Storm,Trophy Belt,6008.1,105 keys,misc,Level 1-100 Hat,53,183.25,105.0,105.0,105.0,cosmetic,True
30,Blizzardy Storm,Virus Doctor,6008.1,105 keys,misc,Level 1-100 Hat,30043,183.25,105.0,105.0,105.0,cosmetic,True
30,Blizzardy Storm,Racc Mann,5893.66,103 keys,misc,Level 1-100 Mask,31071,179.76,103.0,103.0,103.0,cosmetic,True
30,Blizzardy Storm,Millennial Mercenary,5722.0,100 keys,misc,Level 1-100 Hair,31023,174.52,100.0,100.0,100.0,cosmetic,True
30,Blizzardy Storm,Winter Wrap Up,5664.78,99 keys,misc,Level 1-100 Hat,31094,172.78,99.0,99.0,99.0,cosmetic,True
30,Blizzardy Storm,Patriot Peak,5264.24,92 keys,misc,Level 1-100 Hat,30743,160.56,92.0,92.0,92.0,cosmetic,True
